"collection"	"year"	"title"	"author"	"journal"	"doi"
"CESAB"	"2020"	"Unraveling the phylogenomic relationships of the most diverse African palm genus Raphia (Calamoideae, Arecaceae)"	"Helmstetter, Andrew J. ; Kamga, Suzanne Mogue ; Bethune, Kevin ; Lautenschläger, Thea ; Zizka, Alexander ; Bacon, Christine D. ; Wieringa, Jan J. ; Stauffer, Fred ; Antonelli, Alexandre ; Sonké, Bonaventure ; Couvreur, Thomas L. P."	"Plants"	"10.3390/plants9040549"
"CESAB"	"2020"	"Trait evolution and historical biogeography shape assemblages of annual killifish"	"Helmstetter, Andrew J. ; Papadopulos, Alexander S. T. ; Igea, Javier ; Van Dooren, Tom J. M."	"Journal of Biogeography"	"10.1111/jbi.13912"
"CESAB"	"2020"	"Tracking of marine predators to protect Southern Ocean ecosystems"	"Hindell, Mark A. ; Reisinger, Ryan R. ; Ropert-Coudert, Yan ; Hückstädt, Luis A. ; Trathan, Philip N. ; Bornemann, Horst ; Charrassin, Jean-Benoît ; Chown, Steven L. ; Costa, Daniel P. ; Danis, Bruno ; Lea, Mary-Anne ; Thompson, David ; Torres, Leigh G. ; Van de Putte, Anton P. ; Alderman, Rachael ; Andrews-Goff, Virginia ; Arthur, Ben ; Ballard, Grant ; Bengtson, John ; Bester, Marthán N. ; Blix, Arnoldus Schytte ; Boehme, Lars ; Bost, Charles-André ; Boveng, Peter ; Cleeland, Jaimie ; Constantine, Rochelle ; Corney, Stuart ; Crawford, Robert J. M. ; Dalla Rosa, Luciano ; de Bruyn, P. J. Nico ; Delord, Karine ; Descamps, Sébastien ; Double, Mike ; Emmerson, Louise ; Fedak, Mike ; Friedlaender, Ari ; Gales, Nick ; Goebel, Michael E. ; Goetz, Kimberly T. ; Guinet, Christophe ; Goldsworthy, Simon D. ; Harcourt, Rob ; Hinke, Jefferson T. ; Jerosch, Kerstin ; Kato, Akiko ; Kerry, Knowles R. ; Kirkwood, Roger ; Kooyman, Gerald L. ; Kovacs, Kit M. ; Lawton, Kieran ; Lowther, Andrew D. ; Lydersen, Christian ; Lyver, Phil O'B. ; Makhado, Azwianewi B. ; Márquez, Maria E. I. ; McDonald, Birgitte I. ; McMahon, Clive R. ; Muelbert, Monica ; Nachtsheim, Dominik ; Nicholls, Keith W. ; Nordoy, Erling S. ; Olmastroni, Silvia ; Phillips, Richard A. ; Pistorius, Pierre A. ; Plötz, Joachim ; Pütz, Klemens ; Ratcliffe, Norman ; Ryan, Peter G. ; Santos, Mercedes ; Southwell, Colin ; Staniland, Iain J. ; Takahashi, Akinori ; Tarroux, Arnaud ; Trivelpiece, Wayne ; Wakefield, Ewan ; Weimerskirch, Henri ; Wienecke, Barbara ; Xavier, José C. ; Wotherspoon, Simon ; Jonsen, Ian D. ; Raymond, Ben"	"Nature"	"10.1038/s41586-020-2126-y"
"CESAB"	"2020"	"Analyzing snapshot diversity patterns with the Neutral Theory can show functional groups' effects on community assembly"	"Laroche, Fabien ; Violle, Cyrille ; Taudière, Adrien ; Munoz, François"	"Ecology"	"10.1002/ecy.2977"
"CESAB"	"2020"	"Global distribution and conservation status of ecologically rare mammal and bird species"	"Loiseau, Nicolas ; Mouquet, Nicolas ; Casajus, Nicolas ; Grenié, Matthias ; Guéguen, Maya ; Maitner, Brian ; Mouillot, David ; Ostling, Annette ; Renaud, Julien ; Tucker, Caroline ; Velez, Laure ; Thuiller, Wilfried ; Violle, Cyrille"	"Nature Communications"	"10.1038/s41467-020-18779-w"
"CESAB"	"2020"	"Weeds: Against the rules?"	"Mahaut, Lucie ; Cheptou, Pierre-Olivier ; Fried, Guillaume ; Munoz, François ; Storkey, Jonathan ; Vasseur, François ; Violle, Cyrille ; Bretagnolle, Vincent"	"Trends in Plant Science"	"10.1016/j.tplants.2020.05.013"
"CESAB"	"2020"	"Multiple facets of diversity effects on plant productivity: Species richness, functional diversity, species identity and intraspecific competition"	"Mahaut, Lucie ; Fort, Florian ; Violle, Cyrille ; Freschet, Grégoire T."	"Functional Ecology"	"10.1111/1365-2435.13473"
"CESAB"	"2020"	"Species niches, not traits, determine abundance and occupancy patterns: A multi-site synthesis"	"Marino, Nicholas A. C. ; Céréghino, Régis ; Gilbert, Benjamin ; Petermann, Jana ; Srivastava, Diane S. ; de Omena, Paula M. ; Ospina Bautista, Fabiola ; Farjalla, Vinicius F. ; Guzman, Laura M. ; Romero, Gustavo Q. ; Trzcinski, M. Kurtis ; Barberis, Ignacio M. ; Corbara, Bruno ; Debastiani, Vanderlei J. ; Dézerald, Olivier ; Kratina, K. ; Leroy, Céline ; MacDonald, A. Andrew M. ; Montero, Guillermo ; Pillar, Valério D. ; Richardson, Barbara A. ; Richardson, Michael J. ; Talaga, Stanislas ; Gonçalves, Ana Z. ; Piccoli, Gustavo C. O. ; Jocqué, Merlijn"	"Global Ecology and Biogeography"	"10.1111/geb.13029"
"CESAB"	"2020"	"Ecological specialization and rarity of arable weeds: Insights from a comprehensible survey in France"	"Munoz, François ; Fried, Guillaume ; Armengot, Laura ; Bourgeois, Bérenger ; Bretagnolle, Vincent ; Chadoeuf, Joel ; Mahaut, Lucie ; Plumejeaud, Christine ; Storkey, Jonathan ; Violle, Cyrille ; Gaba, Sabrina"	"Plants"	"10.3390/plants9070824"
"CESAB"	"2020"	"Delineating reef fish trophic guilds with global gut content data synthesis and phylogeny"	"Parravicini, Valeriano ; Casey, Jordan M. ; Schiettekatte, Nina M. D. ; Brandl, Simon J. ; Pozas-Schacre, Chloe ; Carlot, Jérémy ; Edgar, Graham J. ; Graham, Nicholas A. J. ; Harmelin-Vivien, Mireille ; Kulbicki, Michel ; Strona, Giovanni ; Stuart-Smith, Rick D."	"PLoS Biology"	"10.1371/journal.pbio.3000702"
"CESAB"	"2020"	"Effects of Natura 2000 on nontarget bird and butterfly species based on citizen science data"	"Pellissier, Vincent ; Schmucki, Reto ; Pe'er, Guy ; Aunins, A. ; Brereton, Tom M. ; Brotons, L. ; Carnicer, Jofre ; Chodkiewicz, T. ; Chylarecki, P. ; del Moral, J. C. ; Escandell, V. ; Evans, D. ; Foppen, R. ; Harpke, Alexander ; Heliölä, Janne ; Herrando, S. ; Kuussaari, Mikko ; Kühn, Elisabeth ; Lehikoinen, A. ; Lindström, A. ; Moshoj, C. M. ; Musche, Martin ; Noble, D. ; Oliver, Tom H. ; Reif, J. ; Richard, D. ; Roy, David B. ; Schweiger, Oliver ; Settele, Josef ; Stefanescu, Constantí ; Teufelbauer, N. ; Touroult, J. ; Trautmann, S. ; van Strien, Arco J. ; Swaay, C. A. M. ; Turnhout, C. ; Vermouzek, Z. ; Vorísek, P. ; Jiguet, Fréféric ; Julliard, Romain"	"Conservation Biology"	"10.1111/cobi.13434"
"CESAB"	"2020"	"The retrospective analysis of Antarctic tracking data project"	"Ropert-Coudert, Yan ; Van de Putte, Anton P. ; Reisinger, Ryan R. ; Bornemann, Horst ; Charrassin, Jean-Benoît ; Costa, Daniel P. ; Danis, Bruno ; Hückstädt, Luis A. ; Jonsen, Ian D. ; Lea, Mary-Anne ; Thompson, David ; Torres, Leigh G. ; Trathan, Philip N. ; Wotherspoon, Simon ; Ainley, David G. ; Alderman, Rachael ; Andrews-Goff, Virginia ; Arthur, Ben ; Ballard, Grant ; Bengtson, John ; Bester, Marthán N. ; Blix, Arnoldus Schytte ; Boehme, Lars ; Bost, Charles-André ; Boveng, Peter ; Cleeland, Jaimie ; Constantine, Rochelle ; Crawford, Robert J. M. ; Dalla Rosa, Luciano ; de Bruyn, P. J. Nico ; Delord, Karine ; Descamps, Sébastien ; Double, Mike ; Emmerson, Louise ; Fedak, Mike ; Friedlaender, Ari ; Gales, Nick ; Goebel, Michael E. ; Goetz, Kimberly T. ; Guinet, Christophe ; Goldsworthy, Simon D. ; Harcourt, Rob ; Hinke, Jefferson T. ; Jerosch, Kerstin ; Kato, Akiko ; Kerry, Knowles R. ; Kirkwood, Roger ; Kooyman, Gerald L. ; Kovacs, Kit M. ; Lawton, Kieran ; Lowther, Andrew D. ; Lydersen, Christian ; Lyver, Phil O'B. ; Makhado, Azwianewi B. ; Márquez, Maria E. I. ; McDonald, Birgitte I. ; McMahon, Clive R. ; Muelbert, Monica ; Nachtsheim, Dominik ; Nicholls, Keith W. ; Nordoy, Erling S. ; Olmastroni, Silvia ; Phillips, Richard A. ; Pistorius, Pierre A. ; Plötz, Joachim ; Pütz, Klemens ; Ratcliffe, Norman ; Ryan, Peter G. ; Santos, Mercedes ; Southwell, Colin ; Staniland, Iain J. ; Takahashi, Akinori ; Tarroux, Arnaud ; Trivelpiece, Wayne ; Wakefield, Ewan ; Weimerskirch, Henri ; Wienecke, Barbara ; Xavier, José C. ; Raymond, Ben ; Hindell, Mark A."	"Scientific Data"	"10.1038/s41597-020-0406-x"
"CESAB"	"2020"	"Storm impacts on phytoplankton community dynamics in lakes"	"Stockwell, Jason D. ; Doubek, Jonathan P. ; Adrian, Rita ; Anneville, Orlane ; Carey, Cayelan C. ; Carvalho, Laurence ; De Senerpont Domis, Lisette N. ; Dur, Gaël ; Frassl, Marieke A. ; Grossart, Hans‐Peter ; Ibelings, Bas W. ; Lajeunesse, Marc J. ; Lewandowska, Aleksandra M. ; Llames, María E. ; Matsuzaki, Shin‐Ichiro S. ; Nodine, Emily R. ; Noges, Peeter ; Patil, Vijay P. ; Pomati, Francesco ; Rinke, Karsten ; Rudstam, Lars G. ; Rusak, James A. ; Salmaso, Nico ; Seltmann, Christian T. ; Straile, Dietmar ; Thackeray, Stephen J. ; Thiery, Wim ; Urrutia‐Cordero, Pablo ; Venail, Patrick ; Verburg, Piet ; Woolway, R. Iestyn ; Zohary, Tamar ; Andersen, Mikkel R. ; Bhattacharya, Ruchi ; Hejzlar, Josef ; Janatian, Nasime ; Kpodonu, Alfred T. N. K. ; Williamson, Tanner J. ; Wilson, Harriet L."	"Global Change Biology"	"10.1111/gcb.15033"
"CESAB"	"2020"	"Productivity begets less phylogenetic diversity but higher uniqueness than expected"	"Thuiller, Wilfried ; Gravel, Dominique ; Ficetola, Gentile Francesco ; Lavergne, Sébastien ; Münkemüller, Tamara ; Pollock, Laura J. ; Zimmermann, Niklaus E ; Mazel, Florent"	"Journal of Biogeography"	"10.1111/jbi.13630"
"CESAB"	"2020"	"A closer examination of the 'abundant center' hypothesis for reef fishes"	"Yancovitch Shalom, Hagar ; Granot, Itai ; Blowes, Shane A. ; Friedlander, Alan M. ; Mellin, Camille ; Leite Ferreira, Carlos Eduardo ; Arias-González, Jesus Ernesto ; Kulbicki, Michel ; Floeter, Sergio R. ; Chabanet, Pascale ; Parravicini, Valeriano ; Belmaker, Jonathan"	"Journal of Biogeography"	"10.1111/jbi.13920"
"CESAB"	"2021"	"Advancing social equity in and through marine conservation"	"Bennett, Nathan J. ; Katz, Laure ; Yadao-Evans, Whitney ; Ahmadia, Gabby N. ; Atkinson, Scott ; Ban, Natalie C. ; Dawson, Neil M. ; de Vos, Asha ; Fitzpatrick, Juno ; Gill, David ; Imirizaldu, Mael ; Lewis, Naia ; Mangubhai, Sangeeta ; Meth, Leah ; Muhl, Ella-Kari ; Obura, David ; Spalding, Ana K. ; Villagomez, Angelo ; Wagner, Daniel ; White, Alan ; Wilhelm, Aulani"	"Frontiers in Marine Science"	"10.3389/fmars.2021.711538"
"CESAB"	"2021"	"In situ resistance, not immigration, supports invertebrate community resilience to drought intensification in a neotropical ecosystem"	"Bonhomme, Camille ; Céréghino, Régis ; Carrias, Jean-François ; Compin, Arthur ; Corbara, Bruno ; Jassey, Vincent ; Leflaive, Joséphine ; Farjalla, Vinicius F. ; Marino, Nicholas A. C. ; Rota, Thibaut ; Srivastava, Diane S. ; Leroy, Céline"	"Journal of Animal Ecology"	"10.1111/1365-2656.13392"
"CESAB"	"2021"	"What evidence exists on how changes in marine ecosystem structure and functioning affect ecosystem services delivery? A systematic map protocol"	"Campagne, C. Sylvie ; Langridge, Joseph ; Claudet, Joachim ; Mongruel, Rémi ; Thiébaut, Eric"	"Environmental Evidence"	"10.1186/s13750-021-00251-x"
"CESAB"	"2021"	"Juvenile corals underpin coral reef carbonate production after disturbance"	"Carlot, Jérémy ; Kayal, Mohsen ; Lenihan, Hunter S. ; Brandl, Simon J. ; Casey, Jordan M. ; Adjeroud, Mehdi ; Cardini, Ulisse ; Merciere, Alexandre ; Espiau, Benoit ; Barneche, Diego R. ; Rovere, Alessio ; Hédouin, Laetitia ; Parravicini, Valeriano"	"Global Change Biology"	"10.1111/gcb.15610"
"CESAB"	"2021"	"Spatial patterns of genus-level phylogenetic endemism in the tree flora of Mediterranean Europe"	"Cheikh Albassatneh, Marwan ; Escudero, Marcial ; Monnet, Anne-Christine ; Arroyo, Juan ; Baccheta, Gianni ; Bagnoli, Francesca ; Dimopoulos, Panayotis ; Hampe, Arndt ; Leriche, Agathe ; Médail, Frédéric ; Nikolic, Toni ; Ponger, Loïc ; Vendramin, Giovanni Giuseppe ; Fady, Bruno"	"Diversity and Distributions"	"10.1111/ddi.13241"
"CESAB"	"2021"	"Tectonics, climate and the diversification of the tropical African terrestrial flora and fauna"	"Couvreur, Thomas L. P. ; Dauby, Gilles ; Blach-Overgaard, Anne ; Deblauwe, Vincent ; Dessein, Steven ; Droissart, Vincent ; Hardy, Oliver J. ; Harris, David J. ; Janssens, Steven B. ; Ley, Alexandra C. ; Mackinder, Barbara A. ; Sonké, Bonaventure ; Sosef, Marc S. M. ; Stévart, Tariq ; Svenning, Jens-christian ; Wieringa, Jan J. ; Faye, Adama"	"Biological Reviews"	"10.1111/brv.12644"
"CESAB"	"2021"	"It more than adds up: interaction of antibiotic mixing and temperature"	"Danner, Marie-Claire ; Azams, Sharon Omonor ; Robertson, Anne ; Perkins, Daniel ; Behrends, Volker ; Reiss, Julia"	"Life"	"10.3390/life11121435"
"CESAB"	"2021"	"The role of Indigenous peoples and local communities in effective and equitable conservation"	"Dawson, Neil M. ; Coolsaet, Brendan ; Sterling, Eleanor J. ; Loveridge, Robin ; Gross-Camp, Nicole D. ; Wongbusarakum, Supin ; Sangha, Kamaljit K. ; Scherl, Lea M. ; Phuong Phan, Hao ; Zafra-Calvo, Noelia ; Lavey, Warren G. ; Byakagaba, Patrick ; Idrobo, C. Julian ; Chenet, Aude ; Bennett, Nathan J. ; Mansourian, Stephanie ; Rosado-May, Francisco J."	"Ecology and Society"	"10.5751/ES-12625-260319"
"CESAB"	"2021"	"Description of three new species of automeris hübner, 1819 from colombia and brazil (lepidoptera, saturniidae, hemileucinae)"	"Decaëns, Thibaud ; Bénéluz, Frédéric ; Ballesteros-Mejia, Liliana ; Bonilla, Diego ; Rougerie, Rodolphe"	"ZooKeys"	"10.3897/zookeys.1031.56035"
"CESAB"	"2021"	"The extent and variability of storm-induced temperature changes in lakes measured with long-term and high-frequency data"	"Doubek, Jonathan P. ; Anneville, Orlane ; Dur, Gaël ; Lewandowska, Aleksandra M. ; Patil, Vijay P. ; Rusak, James A. ; Salmaso, Nico ; Seltmann, Christian Torsten ; Straile, Dietmar ; Urrutia-Cordero, Pablo ; Venail, Patrick ; Adrian, Rita ; Alfonso, María B. ; DeGasperi, Curtis L. ; de Eyto, Elvira ; Feuchtmayr, Heidrun ; Gaiser, Evelyn E. ; Girdner, Scott F. ; Graham, Jennifer L. ; Grossart, Hans-Peter ; Hejzlar, Josef ; Jacquet, Stéphan ; Kirillin, Georgiy ; Llames, María E. ; Matsuzaki, Shin‐Ichiro S. ; Nodine, Emily R. ; Piccolo, Maria Cintia ; Pierson, Don C. ; Rimmer, Alon ; Rudstam, Lars G. ; Sadro, Steven ; Swain, Hilary M. ; Thackeray, Stephen J. ; Thiery, Wim ; Verburg, Piet ; Zohary, Tamar ; Stockwell, Jason D."	"Limnology and Oceanography"	"10.1002/lno.11739"
"CESAB"	"2021"	"Do ecological specialization and functional traits explain the abundance-frequency relationship? Arable weeds as a case study"	"Fried, Guillaume ; Armengot, Laura ; Storkey, Jonathan ; Bourgeois, Bérenger ; Gaba, Sabrina ; Violle, Cyrille ; Munoz, François"	"Journal of Biogeography"	"10.1111/jbi.13980"
"CESAB"	"2021"	"Phylogeny, body morphology, and trophic level shape intestinal traits in coral reef fishes"	"Ghilardi, Mattia ; Schiettekatte, N.ina M. D. ; Casey, Jordan M. ; Brandl, Simon J. ; Degregory, Samuel ; Mercière, Alexandre ; Morat, Fabien ; Letourneur, Yves ; Bejarano, Sonia ; Parravicini, Valeriano"	"Ecology and Evolution"	"10.1002/ece3.8045"
"CESAB"	"2021"	"Unveiling ecological assembly rules from commonalities in trait distributions"	"Gross, Nicolas ; Le Bagousse-Pinguet, Yoann ; Liancourt, Pierre ; Saiz, Hugo ; Violle, Cyrille ; Munoz, François"	"Ecology Letters"	"10.1111/ele.13789"
"CESAB"	"2021"	"Climate influences the response of community functional traits to local conditions in bromeliad invertebrate communities"	"Guzman, Laura M. ; Trzcinski, M. Kurtis ; Barberis, Ignacio M. ; Céréghino, Régis ; Srivastava, Diane S. ; Gilbert, Benjamin ; Pillar, Valério D. ; de Omena, Paula M. ; MacDonald, A. Andrew M. ; Corbara, Bruno ; Leroy, Céline ; Ospina Bautista, Fabiola ; Romero, Gustavo Q. ; Kratina, K. ; Debastiani, Vanderlei J. ; Gonçalves, Ana Z. ; Farjalla, Vinicius F. ; Richardson, Barbara A. ; Richardson, Michael J. ; Dézerald, Olivier ; Petermann, Jana ; Talaga, Stanislas ; Piccoli, Gustavo C. O. ; Jocqué, Merlijn ; Montero, Guillermo"	"Ecography"	"10.1111/ecog.05437"
"CESAB"	"2021"	"The wild silkmoths (lepidoptera: Bombycoidea: Saturniidae) of colombia: a database of occurrence points and taxonomic checklist"	"Jiménez-Bolívar, Andrea C. ; Prada-Lara, Liliana ; St Laurent, Ryan A. ; Rougerie, Rodolphe"	"Zootaxa"	"10.11646/zootaxa.5081.2.1"
"CESAB"	"2021"	"Phytoplankton and cyanobacteria abundances in mid‐21st century lakes depend strongly on future land use and climate projections"	"Kakouei, Karan ; Kraemer, Benjamin M. ; Anneville, Orlane ; Carvalho, Laurence ; Feuchtmayr, Heidrun ; Graham, Jennifer L. ; Higgins, Scott ; Pomati, Francesco ; Rudstam, Lars G. ; Stockwell, Jason D. ; Thackeray, Stephen J. ; Vanni, Michael J. ; Adrian, Rita"	"Global Change Biology"	"10.1111/gcb.15866"
"CESAB"	"2021"	"An integrated approach to estimate aesthetic and ecological values of coralligenous reefs"	"Langlois, Juliette ; Guilhaumon, François ; Bockel, Thomas ; Boissery, Pierre ; de Almeida Braga, Cédric ; Deter, Julie ; Holon, Florian ; Marre, Guilhem ; Tribot, Anne-Sophie ; Mouquet, Nicolas"	"Ecological Indicators"	"10.1016/j.ecolind.2021.107935"
"CESAB"	"2021"	"Are we ready to track climate-driven shifts in marine species across international boundaries? - A global survey of scientific bottom trawl data"	"Maureaud, Aurore ; Frelat, Romain ; Pécuchet, Laurène ; Shackell, Nancy ; Mérigot, Bastien ; Pinsky, Malin L. ; Amador, Kofi ; Anderson, Sean C. ; Arkhipkin, Alexander ; Auber, Arnaud ; Barri, Iça ; Bell, Richard J. ; Belmaker, Jonathan ; Beukhof, Esther ; Camara, Mohamed Lamine ; Guevara-Carrasco, Renato ; Choi, Junghwa ; Christensen, Helle Torp ; Conner, Jason ; Cubillos, Luis A. ; Diadhiou, Hamet Diaw ; Edelist, Dori ; Emblemsvag, Margrete ; Ernst, Billy ; Fairweather, Tracey P. ; Fock, Heino O. ; Friedland, Kevin D. ; Garcia, Camilo B. ; Gascuel, Didier ; Gislason, Henrik ; Goren, Menachem ; Guitton, Jérôme ; Jouffre, Didier ; Hattab, Tarek ; Hidalgo, Manuel ; Kathena, Johannes N ; Knuckey, Ian ; Kidé, Saïkou Oumar ; Koen-Alonso, Mariano ; Koopman, Matt ; Kulik, Vladimir ; León, Jacqueline Palacios ; Levitt-Barmats, Ya'arit ; Lindegren, Martin ; Llope, Marcos ; Massiot-Granier, Félix ; Masski, Hicham ; McLean, Matthew ; Meissa, Beyah ; Mérillet, Laurène ; Mihneva, Vesselina ; Nunoo, Francis K. E. ; O'Driscoll, Richard ; O'Leary, Cecilia A. ; Petrova, Elitsa ; Ramos, Jorge E. ; Refes, Wahid ; Román-Marcote, Esther ; Siegstad, Helle ; Sobrino, Ignacio ; Sólmundsson, Jón ; Sonin, Oren ; Spies, Ingrid ; Steingrund, Petur ; Stephenson, Fabrice ; Stern, Nir ; Tserkova, Feriha ; Tserpes, Georges ; Tzanatos, Evangelos ; van Rijn, Itai ; van Zwieten, Paul A. M. ; Vasilakopoulos, Paraskevas ; Yepsen, Daniela V. ; Ziegler, Philippe ; Thorson, James"	"Global Change Biology"	"10.1111/gcb.15404"
"CESAB"	"2021"	"WOODIV, a database of occurrences, functional traits, and phylogenetic data for all Euro-Mediterranean trees"	"Monnet, Anne-Christine ; Cilleros, Kévin ; Médail, Frédéric ; Cheikh Albassatneh, Marwan ; Arroyo, Juan ; Bacchetta, Gianluigi ; Bagnoli, Francesca ; Barina, Zoltán ; Cartereau, Manuel ; Casajus, Nicolas ; Dimopoulos, Panayotis ; Domina, Gianniantonio ; Doxa, Aggeliki ; Escudero, Marcial ; Fady, Bruno ; Hampe, Arndt ; Matevski, Vlado ; Misfud, Stephen ; Nikolic, Toni ; Pavon, Daniel ; Roig, Anne ; Barea, Estefania Santos ; Spanu, Ilaria ; Strid, Arne ; Vendramin, Giovanni Giuseppe ; Leriche, Agathe"	"Scientific Data"	"10.1038/s41597-021-00873-3"
"CESAB"	"2021"	"The dimensionality and structure of species trait spaces"	"Mouillot, David ; Loiseau, Nicolas ; Grenié, Matthias ; Algar, Adam C. ; Allegra, Michele ; Cadotte, Marc W. ; Casajus, Nicolas ; Denelle, Pierre ; Guéguen, Maya ; Maire, Anthony ; Maitner, Brian ; McGill, Brian J. ; McLean, Matthew ; Mouquet, Nicolas ; Munoz, François ; Thuiller, Wilfried ; Villéger, Sébastien ; Violle, Cyrille ; Auber, Arnaud"	"Ecology Letters"	"10.1111/ele.13778"
